round	clue_value	daily_double_value	category	comments	question	answer	air_date	notes
1	1000	0	LEFTOVERS		This book about Natty Bumppo's youth was chronologically first of the "Leatherstocking Tales" but was written last	The Deerslayer	2024-03-08	2024 Tournament of Champions semifinal game 2.
1	200	0	WE'RE GOIN' TO BROADWAY!		\"A View from the Bridge" saw this woman win a 2010 Tony for Actress in a Featured Role in a Play	Scarlett Johansson	2024-03-08	2024 Tournament of Champions semifinal game 2.
1	400	0	WE'RE GOIN' TO BROADWAY!		Songs in this show include "King Arthur's Song", "I Am Not Dead Yet" & "You Won't Succeed On Broadway\"	Spamalot	2024-03-08	2024 Tournament of Champions semifinal game 2.
1	600	0	WE'RE GOIN' TO BROADWAY!		King George sings, "Cuz when push comes to shove, I will kill your friends & family to remind you of my love" in this show	Hamilton	2024-03-08	2024 Tournament of Champions semifinal game 2.
1	800	0	WE'RE GOIN' TO BROADWAY!		This actor could have been a contender for the busiest 1946—he was in at least 4 shows, including "Candida" as Eugene	Brando	2024-03-08	2024 Tournament of Champions semifinal game 2.
1	1000	0	WE'RE GOIN' TO BROADWAY!		A story told in reverse, this Sondheim musical that ran 16 performances in 1981 returned to B'way in triumph in 2023	Merrily We Roll Along	2024-03-08	2024 Tournament of Champions semifinal game 2.
1	200	0	PAPER		The general direction of the fibers in a sheet of paper is called this, also a term for things like rye or millet	the grain	2024-03-08	2024 Tournament of Champions semifinal game 2.
1	400	0	PAPER		Made from silicon carbide, flint or garnet, this abrasive can have a grit level anywhere from 12 to 1000	sandpaper	2024-03-08	2024 Tournament of Champions semifinal game 2.
1	600	0	PAPER		This French-named arts & crafts material is repulped paper mixed with glue that's used to mold masks & toys	papier-mâché	2024-03-08	2024 Tournament of Champions semifinal game 2.
1	800	0	PAPER		Some cardboard goes through this process with a name from the Latin for "wrinkle\"	corrugation	2024-03-08	2024 Tournament of Champions semifinal game 2.
1	1000	0	PAPER		Collectors love prints made on this type of photographic paper from the 19th century named for the egg whites used to treat it	albumen paper	2024-03-08	2024 Tournament of Champions semifinal game 2.
1	200	0	TRAIL		Great Bend, Kansas was a stopping point on this historic trail that went from Missouri to the capital of New Mexico	the Santa Fe Trail	2024-03-08	2024 Tournament of Champions semifinal game 2.
1	400	0	TRAIL		Now a National Historic Trail, it began in Nauvoo, Illinois & ended at the Great Salt Lake	the Mormon Trail	2024-03-08	2024 Tournament of Champions semifinal game 2.
1	600	0	TRAIL		A trail that runs some 3,100 miles from Canada to Mexico is named for this demarcation that splits North America in 2	the Continental Divide	2024-03-08	2024 Tournament of Champions semifinal game 2.
1	800	1800	TRAIL		Surname of settler John, who blazed a trail to Montana & left his name on a city there	Bozeman	2024-03-08	2024 Tournament of Champions semifinal game 2.
1	1000	0	TRAIL		The Oregon Trail ended in this Oregon river valley now famed for its wine	the Willamette Valley	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	400	0	THE MIDDLE AGES		Who knows how long this country would have stayed heathen if not for the Christianizing of its 10th c. King Olaf Tryggvason	Norway	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	800	0	THE MIDDLE AGES		Far ahead of Europe, China developed this advance in communications; the Diamond Sutra of 868 A.D. is an example of it	woodblock printing	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	1200	0	THE MIDDLE AGES		In 1043 this lady & her husband Leofric, Earl of Mercia, founded a monastery in Coventry	Lady Godiva	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	1600	0	THE MIDDLE AGES		The Lombard League, an alliance of Italian cities, was founded in 1167 to defend against this red-bearded Holy Roman Emperor	Barbarossa	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	2000	0	THE MIDDLE AGES		Not Peter the Apostle nor Peter the Great but this preacher led the People's Crusade in filthy garments & riding a donkey	Peter the Hermit	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	400	0	13-LETTER WORDS		You might have to perform with some real dummies if you seek this stage job perfected by Edgar Bergen	ventriloquist	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	800	0	13-LETTER WORDS		It's what you're doing when you're speaking aloud to no one else in particular on stage	soliloquizing	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	1200	0	13-LETTER WORDS		It's another name for a bachelor's degree	a baccalaureate	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	1600	0	13-LETTER WORDS		If you register a domain name solely with the intention of selling it for profit, sit down, you're this type of intruder	a cybersquatter	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	2000	0	13-LETTER WORDS		The international museum for this in Maine has exhibits on Bigfoot & the Loch Ness Monster	cryptozoology	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	400	0	SHADES OF BLUE		In shades of blue, it follows ultra & aqua	marine	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	1200	0	SHADES OF BLUE		Some call it a bachelor's button, others call it this, also a shade of blue	a cornflower	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	1600	7600	SHADES OF BLUE		In his "Great Waves" print, Hokusai used this imported blue pigment first made in Germany	Prussian blue	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	2000	0	SHADES OF BLUE		In 1999 Pantone named this peaceful 8-letter shade of sky blue its first color of the year & of the millennium	cerulean	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	400	0	SOUTH OF THE EQUATOR		Durban, South Africa was once named Port Natal; Natal is Portuguese for this holiday	Christmas	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	800	0	SOUTH OF THE EQUATOR		One activity if, you're in Gurue in northern Mozambique is a hike to the Cascata, this feature, a good place to cool off	a waterfall	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	1200	0	SOUTH OF THE EQUATOR		Named for an earl, not a duke, this major New Zealand port has the country's largest concentration of Maori	Auckland	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	1600	0	SOUTH OF THE EQUATOR		Ready for some golf? Head to this very remote South Atlantic island & its 9-hole Longwood golf course	St. Helena	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	2000	0	SOUTH OF THE EQUATOR		New Britain is the largest island in this German-named archipelago in the southwest Pacific	the Bismarck Archipelago	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	400	0	FILM BROS		Ciarán Hinds & Richard Coyle have portrayed Aberforth, a brother of this Hogwarts honcho	Dumbledore	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	800	0	FILM BROS		John C. Reilly & Will Ferrell bond over their love for John Stamos in this 2008 film	Step Brothers	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	1200	0	FILM BROS		After 2 brothers are killed in Normandy & one brother in New Guinea, a rescue mission goes to save the 4th brother in this film	Saving Private Ryan	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	1600	0	FILM BROS		Nicolas Cage got one Oscar nomination for 2 roles when he played brothers Charlie & Donald Kaufman in this 2002 film	Adaptation	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	2000	0	FILM BROS		In "The Kissing Booth", Elle Evans may be best friends with Lee but gets her smooch on with his bro Noah, played by this actor	Elordi	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	400	0	150 YEARS OF THE 92nd STREET Y		In 1883 it was still the 42nd St. Y & at a further downtown branch, this poet taught immigrants the year she wrote "The New Colossus\"	(Emma) Lazarus	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	800	0	150 YEARS OF THE 92nd STREET Y		Elie Wiesel's more than 180 lectures at the Y began in the mid-'60s, reporting on Jews unable to leave here	the Soviet Union	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	1200	2800	150 YEARS OF THE 92nd STREET Y		In his U.S. reading debut, in June 1966, this S. Amer. poet said his country was in full winter but his welcome was like spring	(Pablo) Neruda	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	1600	0	150 YEARS OF THE 92nd STREET Y		In 1948 this actor-singer of Caribbean heritage made his Off-Broadway debut at the Y in a play about Sojourner Truth	Belafonte	2024-03-08	2024 Tournament of Champions semifinal game 2.
2	2000	0	150 YEARS OF THE 92nd STREET Y		\"Revelations", a signature work that this choreographer set to spirituals had its world premiere at the Y in 1960	Alvin Ailey	2024-03-08	2024 Tournament of Champions semifinal game 2.
3	0	0	LITERATURE & RELIGION		This city now in Turkey is the addressee of one of the New Testament epistles & the setting for "The Comedy of Errors\"	Ephesus	2024-03-08	2024 Tournament of Champions semifinal game 2.
1	200	0	RENAISSANCE WOMEN		In her 30s & already queen, Isabella of Castile decided to learn this language of Renaissance scholarship	Latin	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	400	0	RENAISSANCE WOMEN		A contemporary described Isabella d'Este as the this "of the World", though she was the wife of a marquess, not a president	the First Lady	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	600	0	RENAISSANCE WOMEN		Sofonisba Anguissola depicted herself as a working artist in "Self-portrait at" this supporting frame	the easel	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	800	0	RENAISSANCE WOMEN		Victor Hugo's play about this woman popularized her image as a poisoner, though there's no real evidence she was one	Lucrezia Borgia	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	1000	0	RENAISSANCE WOMEN		Isotta Nogarola is often said to have been the first major female figure of this people-centric intellectual "-ism\"	humanism	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	200	0	DOWN IN THE VALLEY		The flooding of this country's Nubian Valley in the 1960s led to an international effort to move the temples of Abu Simbel	Egypt	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	400	0	DOWN IN THE VALLEY		The "Valley of Ten Thousand Smokes" in this U.S. state was created by a gigantic volcanic eruption in 1912	Alaska	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	600	2600	DOWN IN THE VALLEY		You'll find this Scots word for a valley before "Eagles", "Mor" & "Coe", among many others	Glen	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	800	0	DOWN IN THE VALLEY		Shared by 2 countries, the Valley of Cerdanya lies just east of Andorra high in these mountains	the Pyrenees	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	1000	0	DOWN IN THE VALLEY		During the Civil War North & South battled for control of this fertile valley that extends southwest from Harpers Ferry	the Shenandoah	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	200	0	ON WHEELS		The Ford Maverick & GMC Sierra are this popular type of vehicle	pickup trucks	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	400	0	ON WHEELS		The wheels on this hippie-mobile go round & round, like on the one George Carlin voiced in "Cars\"	a VW Microbus	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	600	0	ON WHEELS		The Cozy Coupe is a classic from this company whose 2-word name refers to its young customers	Little Tikes	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	800	0	ON WHEELS		The 1911 Curtiss Triad was the first plane to have retractable this, like modern planes	landing gear	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	1000	0	ON WHEELS		Made without brakes, track bicycles are designed for this type of building & here they are going around inside one	a velodrome	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	200	0	RESISTANCE IS FUTILE		When it's time for right hand red but your left foot's on green & a player is in your way, you're about to hit vinyl & lose this game	Twister	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	400	0	RESISTANCE IS FUTILE		This canvas over-garment will make you keep your hands to yourself, but one used by Houdini sold for nearly $50,000 in 2011	a straitjacket	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	600	0	RESISTANCE IS FUTILE		Just try to resist the cuteness of the Pomsky, a hybrid of these 2 dog breeds	a Pomeranian & a Husky	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	800	0	RESISTANCE IS FUTILE		1938's Munich Agreement basically had France's premier & this world leader leaving the Czechs defenseless against Hitler	Neville Chamberlain	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	1000	0	RESISTANCE IS FUTILE		Readers again could not resist Stephenie Meyer, working hours after twilight with this 2020 best-seller told from the vampire's POV	Midnight Sun	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	200	0	DEALING WITH TV REALITY		This Netflix show: "The Challenge" used bits based on the drama series, but with one important difference: players did not really die	Squid Game	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	400	0	DEALING WITH TV REALITY		Oh, the Scandoval! Let's say Ariana did not wish Tom well after he cheated on her with Raquel on this show that debuted in 2013	Vanderpump Rules	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	600	0	DEALING WITH TV REALITY		Jennifer Lawrence said she'd give her Oscar to Heather Gay, Monica Garcia & "The Real Housewives of" here for that season finale in '24	Salt Lake City	2024-03-11	2024 Tournament of Champions semifinal game 3.
1	800	0	DEALING WITH TV REALITY		From 2012 to 2020 Dave Navarro hosted this series that had episodes like "Drill Baby, Drill\"	Ink Master	2024-03-11	2024 Tournament of Champions semifinal game 3.
